source,destination,source_sha256,dest_sha256,identical,instances_in_v3
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\05_Solar_Array_Root_Left.SLDASM,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\05_Solar_Array_Root_Left.SLDASM,141BC5827601A85347B58765F4A6CE757E75213E08923DD999BF8742CC1F305B,141BC5827601A85347B58765F4A6CE757E75213E08923DD999BF8742CC1F305B,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Base_1_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Base_1_Left.SLDPRT,22FD839C311E6B48038F8D298BD97D1E2BB4D9161613EF67DFEB633D85113FD7,22FD839C311E6B48038F8D298BD97D1E2BB4D9161613EF67DFEB633D85113FD7,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Base_2_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Base_2_Left.SLDPRT,A9ECF7CC10DCB8573C48EB2451DB1E1327B37B45D845F9687FDAFDDD8052FF4B,A9ECF7CC10DCB8573C48EB2451DB1E1327B37B45D845F9687FDAFDDD8052FF4B,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Rod_1_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Rod_1_Left.SLDPRT,C40E05E591611CF536A28CAC9DDAB17819986E6566C132315934C78A6C8C02F0,C40E05E591611CF536A28CAC9DDAB17819986E6566C132315934C78A6C8C02F0,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Rod_2_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Rod_2_Left.SLDPRT,7C297FE7F2EC6B3363DBD5D7986F32D988D13F84A0F97001C3BD76FC26983428,7C297FE7F2EC6B3363DBD5D7986F32D988D13F84A0F97001C3BD76FC26983428,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hard_Stop_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hard_Stop_Left.SLDPRT,7E85674A08506F771130087EB0E705FCA1B0C2CB529816CE2EAA0932529B4C47,7E85674A08506F771130087EB0E705FCA1B0C2CB529816CE2EAA0932529B4C47,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Harness_Service_Loop_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Harness_Service_Loop_Left.SLDPRT,8622257C5DFE7E9DAA9C9A471BB206D2D7257F7A55D9B8FBEA24FE6CD818BAE2,8622257C5DFE7E9DAA9C9A471BB206D2D7257F7A55D9B8FBEA24FE6CD818BAE2,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Ear_1_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Ear_1_Left.SLDPRT,71E258C4E33B19F35FCB1D7BDD79D3791675FBFD3A16F67F22696E09ADB7D704,71E258C4E33B19F35FCB1D7BDD79D3791675FBFD3A16F67F22696E09ADB7D704,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Ear_2_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Ear_2_Left.SLDPRT,D0ED42537E9DE4EDF137C48A7162523DC79F0B01C47B9D2A997B26D7C8C4B712,D0ED42537E9DE4EDF137C48A7162523DC79F0B01C47B9D2A997B26D7C8C4B712,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Pin_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Pin_Left.SLDPRT,56CC018D8B38F0AA5390352700DBF45401164BEA816122CCD752AFCE8540B8A3,56CC018D8B38F0AA5390352700DBF45401164BEA816122CCD752AFCE8540B8A3,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Root_Base_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Root_Base_Left.SLDPRT,EEBF82C2585AE1CCCF8B5E6FB5C7DA1BD47D9CDE2677DC419BC8A554C7C87B50,EEBF82C2585AE1CCCF8B5E6FB5C7DA1BD47D9CDE2677DC419BC8A554C7C87B50,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Root_Node_Spine_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Root_Node_Spine_Left.SLDPRT,EA519DEF683841F10F9FD1679339405E6A9C9D0C02FF7162FFE3A1CF0438CA8B,EA519DEF683841F10F9FD1679339405E6A9C9D0C02FF7162FFE3A1CF0438CA8B,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Torsion_Spring_1_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Torsion_Spring_1_Left.SLDPRT,36D2B35533FBC23AF179558733748F02165D9510F92E566D4C7634205D9D55D7,36D2B35533FBC23AF179558733748F02165D9510F92E566D4C7634205D9D55D7,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Torsion_Spring_2_Left.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Torsion_Spring_2_Left.SLDPRT,365E11C3A0B57DE7D5930F3AC2CBC2099152BAB0E0CBE41BF4527F0D8DA594F7,365E11C3A0B57DE7D5930F3AC2CBC2099152BAB0E0CBE41BF4527F0D8DA594F7,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\06_Solar_Array_Root_Right.SLDASM,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\06_Solar_Array_Root_Right.SLDASM,B963DAAD59C08EA6E7BBF5C4E577E60EF974F1D538E3C1EC78314E465764588B,B963DAAD59C08EA6E7BBF5C4E577E60EF974F1D538E3C1EC78314E465764588B,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Base_1_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Base_1_Right.SLDPRT,4CA4B8686489C9E1B2A0F58C98CA89061424ACF51AE0B018FD0E37ECF1B0ABAC,4CA4B8686489C9E1B2A0F58C98CA89061424ACF51AE0B018FD0E37ECF1B0ABAC,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Base_2_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Base_2_Right.SLDPRT,82CD165D7AD5D6349317F98E1268E430811833A7841EE8C3F14DAD98D7676378,82CD165D7AD5D6349317F98E1268E430811833A7841EE8C3F14DAD98D7676378,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Rod_1_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Rod_1_Right.SLDPRT,9536A4C64175679B3964D654F32526545B842F6507071CBB66CF6503147CE03E,9536A4C64175679B3964D654F32526545B842F6507071CBB66CF6503147CE03E,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Rod_2_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Rod_2_Right.SLDPRT,C21824B213519A78749C57192E69BF6E48F1F957492EA98C973D2A92A7DFA491,C21824B213519A78749C57192E69BF6E48F1F957492EA98C973D2A92A7DFA491,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hard_Stop_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hard_Stop_Right.SLDPRT,63FF1F13F98919D3ABC5D3133829AE97970D0FAD0678756244909278013CF31E,63FF1F13F98919D3ABC5D3133829AE97970D0FAD0678756244909278013CF31E,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Harness_Service_Loop_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Harness_Service_Loop_Right.SLDPRT,92107125133430F1145C340839CBD7855403C88CB7F6CDE83E6E4BC862CF7C31,92107125133430F1145C340839CBD7855403C88CB7F6CDE83E6E4BC862CF7C31,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Ear_1_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Ear_1_Right.SLDPRT,F50A45E8C985DC3C76DD6D882057DCD6708D7C401205D30737C8280854A2826C,F50A45E8C985DC3C76DD6D882057DCD6708D7C401205D30737C8280854A2826C,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Ear_2_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Ear_2_Right.SLDPRT,76F743879CA292F3C63101E40E00863E33DF8F4912388BC57AE39FB9EEDA9FA9,76F743879CA292F3C63101E40E00863E33DF8F4912388BC57AE39FB9EEDA9FA9,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Pin_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Pin_Right.SLDPRT,8935CF08C7A202E40242A73D307574CDFC6355296A0CB0ADB21BCC8F5C899AFD,8935CF08C7A202E40242A73D307574CDFC6355296A0CB0ADB21BCC8F5C899AFD,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Root_Base_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Root_Base_Right.SLDPRT,4C866F49B4D54BCA1C9C1CB58FBA515153B33E8211B1D3E158E92E9AE3A864FA,4C866F49B4D54BCA1C9C1CB58FBA515153B33E8211B1D3E158E92E9AE3A864FA,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Root_Node_Spine_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Root_Node_Spine_Right.SLDPRT,45DAA2FD5CBAC54728B22A19648C5C13A71F3D9760DAABD93ED170D0EB76AB97,45DAA2FD5CBAC54728B22A19648C5C13A71F3D9760DAABD93ED170D0EB76AB97,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Torsion_Spring_1_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Torsion_Spring_1_Right.SLDPRT,BEB17DC196CB8D9C5BAAA33FDC6AC1268E5DB7DAF8F0377E411817ED66F8F590,BEB17DC196CB8D9C5BAAA33FDC6AC1268E5DB7DAF8F0377E411817ED66F8F590,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Torsion_Spring_2_Right.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Torsion_Spring_2_Right.SLDPRT,7FE2B4A0C074CA49F6A8DB69F2F023B50CDA142E2EF43D959F475EA2A30E1256,7FE2B4A0C074CA49F6A8DB69F2F023B50CDA142E2EF43D959F475EA2A30E1256,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\Assembly\Space_Embodied_Service_Spacecraft_V2_2.SLDASM,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\Assembly\Space_Embodied_Service_Spacecraft_V2_2.SLDASM,8D4762F50EF1E2DF0C5C55127F65E688A1A7B31B09C2A75D993052B18BDC40D4,8D4762F50EF1E2DF0C5C55127F65E688A1A7B31B09C2A75D993052B18BDC40D4,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\WING_PANEL_DONORS\WING_L_DEPLOYED.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_L_DEPLOYED.SLDPRT,E9C4C7E73C5B09CEFCCA2F69CDDAD94734E139D253F88331399530A8E344829E,E9C4C7E73C5B09CEFCCA2F69CDDAD94734E139D253F88331399530A8E344829E,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\WING_PANEL_DONORS\WING_L_STOWED.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_L_STOWED.SLDPRT,128BBDA80A9EC947CB56F309DC947E8DDB83CABA2CA2C120530D8A9B4C83A76C,128BBDA80A9EC947CB56F309DC947E8DDB83CABA2CA2C120530D8A9B4C83A76C,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\WING_PANEL_DONORS\WING_R_DEPLOYED.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_R_DEPLOYED.SLDPRT,2CFC2127657A719B9FEB9D4C305471D0C8621B49A961B97170A5B99EC1CFE41E,2CFC2127657A719B9FEB9D4C305471D0C8621B49A961B97170A5B99EC1CFE41E,True,8
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\WING_PANEL_DONORS\WING_R_STOWED.SLDPRT,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_R_STOWED.SLDPRT,1AABFDE3CAC245C869C2630166006A5D2A47A00B5DBF009E5CD71052C7E2A357,1AABFDE3CAC245C869C2630166006A5D2A47A00B5DBF009E5CD71052C7E2A357,True,8
