domain,item,current_status,verdict,authority_path,json_key_or_row_locator,sha256,last_verified,what_it_proves,what_it_does_not_prove,open_blocker,blocker_owner,internally_closable,external_input_required,competition_relevance,claim_ceiling,next_minimum_action
ctrl,SAFE-00 运行时安全门模块 Gate（safety-00-gate-v1）,VERIFIED,verdict=PASS；review_status=PENDING_REVIEW；next_stage_authorized=false；tests 47/47（tests.log TOTAL 行52+evidence_manifest passed=47）,30_simulation/safety_00_runtime_gate/results/safety_00_gate_check.json,$.verdict 行3；$.review_status 行9；$.next_stage_authorized 行8；$.gates.GS-A/GS-B/GS-C；$.metrics；$.cases[16],ff56929dd8352e447afdb8b7d17c5ef0b248883c66bc4f00c16c50c6f4c46eee,2026-08-27,冻结合同与 16 预注册案例下：UNKNOWN 永不 ALLOW（unknown_allow_count=0）、12 绕过案例 0 成功（GS-B）、降级不乐观回退、HMAC 授权 fail-closed、同输入逐位确定性（16 案例）、registry 哈希匹配,不授予下一阶段或任何执行授权；模块 PASS≠执行权；gate JSON 中不存在 downstream_authorization 字段（语义由 next_stage_authorized=false+contract §6 承载）；当前树重放 23/47 HOLD_CURRENT_REPLAY,LOOP-6 后独立复审未完成；当前树 replay 漂移,安全独立复审方,partial,false,高（安全核叙事核心证据；但比赛演示为离线 command_emitted=false）,历史模块级 PASS（冻结范围）；禁止表述为已授权执行或运行时在线验证,完成当前树独立复审并消除 replay 漂移前，任何下游授权保持 false
ctrl,Sim13 非 ABORT 运行授权,LIMITED,SIM13_NC_REGISTRY_20_OF_20_PASS__PENDING_OWNER_REVIEW__NO_RELEASE_CREDIT；maximum_operational_state=ABORT_ONLY_WITH_VALIDATED_FAIL_CLOSED_BACKENDS_20_OF_20_NC__PRODUCTION_NON_ABORT_STILL_MASKED_BY_12_GATE_AUTHORITY,30_simulation/r2_dynamics_control_system_closure/results/R2_DYNAMICS_CONTROL_SYSTEM_GATE_V1.json + 30_simulation/dynamics_control_prebind_r1/00_authority/CURRENT_GATE_SNAPSHOT.json,joint $.diagnostic_facts_no_credit.sim13_*；snapshot $.gates[SIM13_NEGATIVE_CONTROLS]（source SIM13_20_OF_20_GATE_V1.json sha 4A813F2E…）,55490805d934a8806e58cda25c398bd15aef49f4624f1f8cc08fcb75f2634b03,2026-08-27,20/20 负控后端 fail-closed 信用已被最新父联合 Gate 直接哈希绑定（旧 15/20 字段已被 08-27 父裁决取代，非挂起升级案例）,20/20≠抓取执行权限；非 ABORT 生产运行仍被 12 门权威遮蔽,Sim13 绑定与非 ABORT 授权未过,系统 Owner,false,false,中,ABORT_ONLY 负控信用,联合 Gate 重发时一并评估
ctrl,WAVE1 集成父 Gate（wave1-integration-gate-v2）,REPEAT,verdict=WAVE1_REPEAT；verdict_character=ALL_IMPLEMENTATION_DEFECTS_RESOLVED_REMAINDER_IS_PRESERVED_GENUINE_NEGATIVES；next_wave_authorized=false；main_branch_merge_authorized=false,10_research/partner_requirement_closure/wave1_results/wave1_gate_check.json,$.verdict 行15；$.module_results 行95-227；$.integration_checks.red_team_completeness.key_findings_this_round（W1-R12/R13 OPEN_NEW）；$.global_stop_audit,ef49240d90471f85a6ee9479855077b0b24b90272c38415cfe71aefc3bd80daf,2026-08-27,三模块集成级独立复现：CTRL-01 18 场景逐位、CTRL-02 逐位、SAFE-00 47/47 逐位；九项硬停检查全清；阈值冻结审计 PASS,不授权 Wave 2 或主干合并；CP6 治理关闭不改写机器 verdict,无（治理层 CP6 已收口；科学 verdict 原样保留）,PI,false,false,高（任何 Wave1 引用必须携带此 verdict 原文）,WAVE1_REPEAT 原样引用+负结果清单,无（保留为不可变记录）
ctrl,动力学-控制 prebind 授权（PREBIND_AUTHORITY_V1）,HOLD,pb_g0_locator_hash_pass=true；pb_g0_authority_sufficiency_pass=false；pb_g1_authorized=false；next_stage_authorized=false,30_simulation/dynamics_control_prebind_r1/00_authority/PREBIND_AUTHORITY.json,$.owner_authorization.prohibited_scope（禁 FORMAL_CONTROL_RELEASE/CONTACT_OR_CAPTURE_CREDIT/RL/VLA/HIL）；$.authority_sufficiency；$.maximum_claim,e1157532605bec48cb5cb007c1aa1491a302a6a2e2df6f113ecdd471cf044324,2026-08-27,授权范围仅 PB_G0 绑定/PB00 非信用表征/PB_G1 fail-closed 裁决；accepted B601 与 Unified R2 哈希绑定 VERIFIED,系统/目标质量惯量 PROVISIONAL；frame owner PENDING_REVIEW；contact/actuator HOLD；route_c 质量未消费,权威充分性 6 项未过,Owner+硬件组,false,true（质量/框架确认）,低,DIAGNOSTIC_PREBIND_PARAMETER_MAPPING_AND_PB00_CHARACTERIZATION,Owner 确认系统/目标质量与框架桥
ctrl,真实闭环轨迹证据核查,LIMITED,仓库内闭环证据全部为仿真/合成：CTRL-01 闭环运行于 sim_11 冻结 plant（软件）；sim_13 v4 目录名即 synthetic_contact_capture_diagnostic；执行器 152/152 实测字段全 null 且零填充禁止,10_research/partner_requirement_closure/wave1_results/wave1_gate_check.json + 30_simulation/r2_control_engineering_closure/results/R2_CONTROL_ENGINEERING_GATE_V1.json,wave1 $.module_results.CTRL-01.integrator_R_replication；R2 控制 Gate $.execution_guards（contact_execution_executed=false 等全 false）,ef49240d90471f85a6ee9479855077b0b24b90272c38415cfe71aefc3bd80daf,2026-08-27,仿真闭环存在且经独立逐位复现；不存在任何硬件/真实夹爪 closed-loop 轨迹证据的机器确认,不证明真实接触/夹爪验证；synthetic contact≠真实夹爪,硬件实测缺失,硬件组,false,true,高（演示叙事边界）,synthetic/simulation 限定语,硬件到货后按 W1-R12/R13 重跑
ctrl,离线三场景比赛演示 Gate（COMPETITION_DEMO_READY）,VERIFIED,final_verdict=COMPETITION_DEMO_READY 17/17；offline_replay=true；real_time_synchronization=false；command_emitted=false；stop_rules 全 false,10_research/competition_convergence/competition_gate_check.json,$.final_verdict 行218；$.checks_passed/checks_total 行212-213；$.checks[OFFLINE_REPLAY_EXACT_ACTIONS、DELIVERY_REPLAY_BYTE_IDENTITY、VIDEO_PACKAGE、GROUND_COMPONENT_STOP_STATE]；$.negative_results,8b3cdbdaa09e9048262888f596bacc5a7ec543af55542256e8bce66de15a6200,2026-08-27,三场景动作离线确定性重放、交付与研究重放字节同一（裁决时）、媒体包 mp4 1920x1080 h264 54.97s 与 9 页 PPTX 存在、B601_MOTION=PROHIBITED 与 H0/H1/H2 未启动被机器核验,不证明硬件/实时/自动执行资格；DELIVERY_REPLAY_BYTE_IDENTITY 记录的哈希为 2026-07-20 值，当前 replay 文件原始哈希已随 REORG04 路径迁移漂移（语义保持、字节同一性为历史结论）,无（本 Gate 范围内）,-,false,false,高（9-01 提交的演示资产与裁决依据）,离线确定性重放≠硬件/实时/自动执行资格,保持冻结；引用时携带 offline_replay=true 限定
ctrl,题述六段任务状态链存在性核查,UNKNOWN,TASK_READY→PREGRASP→SPIN_SYNCHRONIZATION→SOFT_CONTACT→CAPTURE_VERIFICATION→RECOVERY 全仓库检索 0 命中（SPIN_SYNCHRONIZATION/CAPTURE_VERIFICATION 无匹配）；不存在该链任一可复现控制链段,30_simulation/r2_control_engineering_closure/contracts/CTRL_R2_SUPERVISOR_INTERFACE_V1.json + 30_simulation/dynamics_control_prebind_r1/10_verification/PB_G1_GATE.json,supervisor $.states（WHEEL_NOMINAL/WHEEL_MARGIN_LOW/WHEEL_SATURATED/THRUSTER_ASSIST_REQUIRED/ABORT；PRECONTACT/FINITE_WINDOW_CONTACT/CAPTURED_RECONFIGURE/POST_CAPTURE_STABILIZE/ABORT）；PB_G1 G1-04/05=NOT_EVALUATED,5bfd8ab0672d4d6d10a01f26b90cea143bacba0962c5bc3b22ebcfd7c03d222a,2026-08-27,现存仅为合同层状态枚举（state_machine_enum_complete=true）与 sim_14 事件链 RESET_READY→PREGRASP→CONTACT_CANDIDATE→CAPTURED（域外参考）；operational_supervisor_complete=false,题述六段链在仓库中不存在；任何「链段已实现」表述均无证据支撑,状态机无运行时证据；链段未绑定,控制工程,false,false,高,不得声称该链段已实现或可演示,若决赛需要，按 PB_G1 G1-04/05 与 supervisor 合同申请单次 bounded 演示授权
dyn,e15_ancf_certification,REPEAT,"REPEAT_ANCF_CERTIFICATION (2026-07-14 冻结,保留硬负结果)",30_simulation/e15_ancf_certification/results/gate_summary.json,"$.overall; $.cross_solver_diagnostic.max_relative_difference=0.05637349419858036 (>0.05), all_lt_5pct=false; final_candidate_cross_solver.available=false (SAFE=0 无 Top-3)",aab4d609e219279c2563c8a38743ac1784bbf16de399d5b8798439b0ac2dca80,2026-08-27,legacy ANCF 线 6 组 Radau/BDF 诊断锚点最大四指标差 5.637% 超 5% 门槛;最终候选跨求解器不可用;裁决 REPEAT 成立,"不证明现行线失败:TMC 处置=legacy 维持 REPEAT,现行线交叉求解重认证由 E23 G07/G11 交付(1.81e-05)",legacy 线不重认证(Owner TMC 已处置),Owner,yes,no,"中:负结果登记,防误引",legacy 线不得作为当前认证引用,维持冻结;比赛材料只用 E23 口径并注明 legacy REPEAT
dyn,e15_core_coverage,REPEAT,gate=P0_A_CORE_COVERAGE_PASS 但 scientific_verdict=REPEAT_CORE_NO_SAFE_CANDIDATE,30_simulation/e15_core_coverage/results/core_gate_check.json,"$.scientific_verdict; row_count=72, safe_candidate_count=0, state_counts GEOMETRY_INVALID=66/CORE_UNSAFE=6; ancf_executed=false; threshold_registry_status=PROVISIONAL",761798e52ead35f8bf6200034af088e85f7bb9085c71d0883bf1e70c1cffe3a7,2026-08-27,"E1.5 72 例核心覆盖:0 SAFE(66 几何不可达+6 捕获后超限),REPEAT_CORE 硬负结果;覆盖门本身 PASS(行账完备)",不证明存在可行候选;ANCF 未执行;阈值 registry 为 PROVISIONAL;next_stage_authorized=false,无(冻结负结果),无,yes,no,中:fail-closed 判据存在性证据(sim_12 ABORT 的源头),"SAFE=0 是冻结输入事实,非当前系统能力判决",无(维持冻结)
dyn,e21_m7_r2_arm_placement,HOLD,"E21 23/23 诊断子项全过,overall=HOLD (2026-08-23)",30_simulation/e21_m7_r2_arm_placement_rigid_coupled_diagnostics/results/E21_DIAGNOSTIC_GATE_V1.json,"$.verdict; G05 physical_context peak 0.3689deg; G15 两 lane peak 29.04/29.41deg, dP/dL~2.6e-16; G10 mass 31.022864807342987 kg 精确闭合; G20 五刚度案频率复现 max err 4.8e-5 Hz",b03b7c7af571aa00fe3612756ffbbd99cb834b84377ba8dc2c213355c252616b,2026-08-27,当前 R2 刚性翼+臂-only 两安装敏感性(不选分支/不平均/不作不确定度)与固定基座 ROM 复现已闭合;M07 451 行轨迹逐位复现 9.3e-15,单一安装消费语义 UNRESOLVED;R2 全柔耦合当时 NOT_EVALUATED;e15 REPEAT;harness R2_HRN_04 FAIL_REDESIGN_REQUIRED;接触/碰撞/任务/生产/飞行全 HOLD,单一安装语义与 harness 重设计(机械域),Owner+机械组,no,yes,"低-中:诊断级,不进比赛主图",诊断证据非任务放行;test PASS 不授予权威,等 Owner 裁定单一安装语义;不升级为任务证据
dyn,e22_r2_full_flex_coupled,SUPERSEDED,"HOLD_R2_HF_TO_ROM_DYNAMIC_VALIDATION_FAILED 16/18 (G11,G17 FAIL); 不可变历史,由 E23 取代",30_simulation/e22_r2_full_flex_coupled_diagnostics/results/E22_R2_FULL_FLEX_COUPLED_GATE_V1.json,"$.summary failed=[G11,G17]; key_metrics hf_to_rom_five_mode_max_relative=0.035058706034330304 (>0.01); root_cause=CONTRACT_BOUNDED_ROM_DIMENSION_INSUFFICIENT",472ada4a7abf98bbd5f72b0459400704a86faf2b13daccd562025c0cc356aa5e,2026-08-27,"五模态 ROM 动态重构 3.51%>1% 失败的根因诊断与 ROM5 falsifier(792 个 5D 子集全失败,最优 1.083%)成立,为 E23 的 7D 重选提供机器证据",不证明当前系统失败:E22 是历史诊断;其 G07 Radau/BDF 2.24e-05 等通过项已被 E23 同口径覆盖,无(已由 TMC-01 处置),Owner(已处置),yes,no,低:仅作 lineage 引用,历史 HOLD 不得当作当前裁决,禁止再引用为当前状态;引用须标注 SUPERSEDED
dyn,e23_r2_full_flex_coupled_recert,PENDING_REVIEW,"PASS_WITH_DECLARED_PROVISIONAL_PHYSICS 18/18 (2026-08-25, TMC-01 授权)",30_simulation/e23_r2_full_flex_coupled_recert/results/E23_R2_FULL_FLEX_COUPLED_GATE_V1.json,"$.technical_verdict; key_metrics hf_to_rom_seven_mode=0.0027143911284986865(<=1%), cross_solver=1.8136532292893113e-05(<=5%), rigid_degeneration=0.0; authority_dispositions review_status=PENDING_OWNER_REVIEW, next_stage_authorized=false",1ad4993fd9df7b5fcab93e5ae8a6a9103c470d5cd56f2993e635b27b7c9eb2de,2026-08-27,"R2 刚/柔耦合 Checkpoint-A 重认证:183-DOF HF->七模态 ROM 0.2714%(精确复现 ROM5 falsifier 预言),Radau/BDF 1.81e-05,刚化退化 0.0,接触动量/能量审计 <=1.8e-13/1.4e-9,独立重算 33/33(E23_INDEPENDENT_RECOMPUTE_V1.json summary 33/33),确定性回放 PASS",diagnostic 级:sim10 权威 NOT_INHERITED;e15 legacy 维持 REPEAT;harness UNSAFE_INDEPENDENT_FACT;无 release credit;provisional EI/GJ/k/zeta 已声明;0.5s 投影传播子对拍 1.59e-5 未入机器约束,Owner review 未决,Owner,no,yes,中:耦合可信度支撑材料(须带 PENDING_OWNER_REVIEW 与 PROVISIONAL 标签),"诊断检查点证据,非任务/发布放行",等 Owner review;比赛引用带完整限定语
dyn,pb_g1_unified_r2_conservation,HOLD,PB_G1_HOLD_NOT_AUTHORIZED_BY_PB_G0__PB00_DIAGNOSTIC_CHARACTERIZATION_AVAILABLE__NO_RELEASE_CREDIT (2026-08-26),30_simulation/dynamics_control_prebind_r1/10_verification/PB_G1_GATE.json,"$.verdict; G1-01/02/03=PASS_DIAGNOSTIC_NO_CREDIT; G1-04/05(RPO->TASK_READY, PREGRASP->capture 连续性)=NOT_EVALUATED; key_metrics energy drift 4.52e-15, P 残差 3.6e-18, L 残差 5.2e-18, replay sha 匹配",7ad34fcf94825e6b3b8df860bafbf7726243655461e10c4f83258b39f9a6ecc0,2026-08-27,"Unified R2 PB-00 零广义力诊断表征存在(能量/动量/确定性回放/时间步收敛,机器精度级),但全部 PASS_DIAGNOSTIC_NO_CREDIT","PB-G0-A 权威充分性未过,PB-G1 不进入信用;状态交接连续性(G1-04/05)完全未评估;schema-only",PB-G0-A 权威缺口(需 Owner 重判),Owner,no,yes,中:E-COMP-02 的直接证据,诊断表征 != 当前系统守恒信用,关闭 PB-G0-A 后由 Owner 重判;禁止先跑 NMPC/RL/VLA
dyn,r2_8dof_constrained_dynamics,HOLD,R2_8DOF_CONSTRAINED_DYNAMICS_HOLD__UNIT_METRIC_AND_INDEPENDENT_CONSERVATION_UNBOUND 16/18 (2026-08-27 02:17 本地),30_simulation/r2_dynamics_engineering_closure/results/R2_8DOF_CONSTRAINED_DYNAMICS_GATE_V1.json,"$.summary failed=[DG1_heterogeneous_coordinate_metric_bound, DG2_independent_full_state_momentum_conservation]; scope=CURRENT_R2_RIGID_ZERO_MOMENTUM_8DOF__LOCKED_2P_KKT",6fc6f5ec0df12c06f13c6e0f34c1660b67eadf0ebbb6835b62993488b984ed64,2026-08-27,当前 R2 刚性零动量 8DOF 锁 2P KKT 组件诊断 16/18 已建立,DG1 异构坐标单位度量与 DG2 独立全状态动量守恒未绑定(HOLD):Unified R2 守恒无当前系统信用证据,DG1/DG2 未闭合,内部(动力学组),yes,no,中:E-COMP-02 组成证据,组件诊断非系统证据,绑定 DG1 单位度量与 DG2 独立守恒复核
dyn,r2_dynamics_control_system_joint,HOLD,R2_DYNAMICS_CONTROL_SYSTEM_HOLD__..._NO_PATH_SEARCH__NO_RELEASE_CREDIT,30_simulation/r2_dynamics_control_system_closure/results/R2_DYNAMICS_CONTROL_SYSTEM_GATE_V1.json,$.technical_verdict; review_status=PENDING_OWNER_REVIEW__INDEPENDENT_TECHNICAL_REVIEW_COMPLETE; scope=FAIL_CLOSED_SYSTEM_JOIN__NO_RUNTIME_EXECUTION,55490805d934a8806e58cda25c398bd15aef49f4624f1f8cc08fcb75f2634b03,2026-08-27,"机-动力学-控制-SAFE-sim13 联合 Gate 为 fail-closed HOLD,未执行 M01 路径搜索,未进入 Physics-Gated Embodied Intelligence",联合系统任何一环均无放行,联合 Gate 各子门开,Owner+各域,no,yes,中:系统级叙事边界,系统联合未授权,Owner 裁决后路径搜索
dyn,r2_dynamics_engineering_gate,HOLD,"R2_DYNAMICS_ENGINEERING_HOLD__DG1..DG5_OPEN__NO_RELEASE_CREDIT (candidate 1/6, engineering_pass 0)",30_simulation/r2_dynamics_engineering_closure/results/R2_DYNAMICS_ENGINEERING_GATE_V1.json,"$.technical_verdict; summary.holds=[DG1,DG2,DG3,DG4,DG5]",c847dd680814864e8095223a42e4e4d53b903c6f6371e3dc47bafebaf478eb1a,2026-08-27,"R2 约束动力学工程候选仅 1/6 候选满足,工程通过 0,DG1-DG5 全 HOLD",不接触/不控制/不飞行(scope 明示),DG1-DG5 全开,内部,yes,no,低,非接触非控制非飞行,逐条关闭 DG1-DG5
dyn,sim_01_04_legacy_chain,SUPERSEDED,"LIMITED+FROZEN(scenario map 登记),早期场景资产",10_research/00_project_architecture/simulation_scenario_map.md,"L92-95: sim_01 自由飞行/sim_02 目标翻滚/sim_03 平面反作用/sim_04 走廊 1620 工况历史 SAFE 312,均 LIMITED+FROZEN",a5e04c8ac77c75e371b3b9ca29ff32a524cf2c9979d94491c3d7658e70d7878d,2026-08-27,早期证据链完整性(sim_03 趋势被 sim_05 19.20deg 以 1.46x 取代并交叉验证),不作当前模型依据:sim_03 被 6R 主模型取代;sim_04 历史 SAFE 被统一安全门取代,无,无,yes,no,低:仅 lineage,"历史 LIMITED,不得引用为当前结论",无(维持冻结)
dyn,sim_05_free_floating_arm,VERIFIED,"tests 22/22 PASS (2026-07-11); 无独立 gate JSON,属冻结核心证据",30_simulation/sim_05_free_floating_arm/README_sim_05.md,README L96 dyn2 7.3e-17; L113 峰值19.20deg; CSV results/sim_05_base_attitude.csv col base_dev_angle_deg max=19.199852 @t=8.0s (本次复算),181eba2721e765e6b9588edc17464219690885c4910fb9248f055ed93523caf3,2026-08-27,"B601 6R 自由漂浮动量级反作用:臂致基座姿态扰动峰值19.20deg,轨迹全程动量守恒7.3e-17,几何相位2.6168deg","不含关节力矩/柔性/接触;URDF 惯量为厂商值(实物称量 pending);headline q2=+60deg 超 URDF 限位,仅动力学基准",无(冻结证据),无,yes,no,高:基座扰动主图,刚体动量级反作用;不得外推到柔性帆板或捕获接触,无(维持冻结)
dyn,sim_06_capture_impulse,VERIFIED,"tests 验证(verification_report_v0); 无独立 gate JSON,求解器 30_simulation/common/capture_impulse.py 经 sim_07/sim_08/sim_10 只读复用",30_simulation/sim_06_capture_impulse/results/capture_impulse_matrix_v0.csv,"CSV 第15行 target_debris_v0,3,0.01: post_rate_full_dps=3.06333, eps_H=3.84985e-16; 第34行 target_satellite_v0: 1.38721",8cbad84b8ff69ffca6992ce29e95520bae3c309260ec8c55083cbe62dfed5151,2026-08-27,矢量式捕获冲量:碎片@3deg/s 捕获后 3.0633deg/s(捕获!=消旋);卫星 1.3872deg/s;逐行 eps_H~1e-16,"不证明消旋可行;不覆盖柔性;CSV 仅 6 位有效数字(精确值由 sim_10 求解器承担,差 4.9e-07 在半 ULP 内)",无(冻结证据),无,yes,no,高:捕获后残余转速主证据,刚体矢量冲量;精确小数位以 sim_10 gate X1 求解器值为准,无(维持冻结)
dyn,sim_07_ancf_flexible,VERIFIED,回归 R1-R3 PASS + benchmark 5/5 PASS(README §7); 无独立 gate JSON,30_simulation/sim_07_ancf_flexible/results/task_response_summary.csv,CSV 6 行: 6dof_rigid_lock tip 5.235789/3.674004/2.827378 mm vs 3dof_point 0.056821/0.039768/0.030597 mm(比值92.1-92.4x); t5pct_s 37.03..75.17 (fit_extrapolated),df29073bdb6cad1fce21bf7d22ce5fac487230631dbe844411565a49d029a33b,2026-08-27,"ANCF 帆板点捕获(球铰)激振 vs 刚性锁定约92x(two orders);振铃 5% 衰减 37-75s(窗外推,与单模态理论 ln20/(zeta*w1) 偏差<4%)",阶段A单向耦合(假设A1):基座不接收柔性反馈;3DOF 面外数值只作下界(假设A3 主激励在被忽略面内方向);帆板质量0.348kg为SSOT占位,"帆板真实面密度2-5kg/m2,占位差5-10倍(待办3)",杨恒/硬件组,no,yes,高:柔性激振对比主图,组件级单向激励响应;整星双向耦合结论归 sim_11,无(维持冻结);真实帆板参数到位后需组件级重跑
dyn,sim_08_detumble_actuator_budget,VERIFIED,预算公式对拍 sim_06 求解器; 无独立 gate JSON,30_simulation/sim_08_detumble_actuator_budget/results/actuator_budget_sweep.csv,"CSV 行 target_debris_v0,3.0: H_Nms=3.65099, total_impulse 73.0199 Ns, propellant 124.0992 g (cold_gas_60s, t=900s, lever 0.05); README_sim_08.md L22-23: 3.65 Nms = 12x 轮组(3x100mNms)容量",1f0d4534956555c7bc5e309d53e9a92eb25d281c9e036987fb7eab2b17b3d7ad,2026-08-27,"150kg 碎片@3deg/s 消旋 |H_c|=3.65 Nms = 12x 轮组容量,必须推力器;900s 粗消旋 F=12mN/推力器,冷气推进剂 124.1 g;卫星捕获轮组即可","执行机构档全为 placeholder CLASS 值(assumptions.yaml 头注,待 COTS 选型);单轴标量预算,矢量分配/章动控制为 v1 未做;目标惯量置信度低(RA-003)",COTS 选型未做(仅正式报告冻结前需要),工程组,yes,no,高:消旋资源账本主证据,CLASS 级预算估算;不得引用为已选型硬件指标,比赛图表可用;正式报告前替换 COTS 数据
dyn,sim_09_grasp_evaluator,SUPERSEDED,E1 COMMITTED_BASELINE(LIMITED+FROZEN); E1.5 NEGATIVE_RESULT+FROZEN REPEAT_E1_5 (SAFE=0/UNKNOWN=3/UNSAFE=69),10_research/00_project_architecture/simulation_scenario_map.md,"L100-101, L126-127",a5e04c8ac77c75e371b3b9ca29ff32a524cf2c9979d94491c3d7658e70d7878d,2026-08-27,候选评估 campaign 完成并冻结;E1.5 零 SAFE 硬负结果保留,admissible != formal safe;不从文件名推导 PASS,无,无,yes,no,低:fail-closed 叙事素材,"冻结基线,非当前 Gate",无(维持冻结)
dyn,sim_10_X2_monotonicity_refutation,VERIFIED,X2 gate pass=true 且 design_expectation_status=REFUTED_IN_TRANSITIONAL_BAND,30_simulation/sim_10_mission_feasibility/results/sim_10_gate_check.json,"$.gates.X2_lambda_boundary_monotonic: nonmonotone_cases[0] mu=0.5141427971489447, dip_rel=0.010790032932416973, fraction 1.33%<=10%",4dbd8c91ff3455d5e5997a995ac385f02bbc1d2e379bbfe5c0563d41834dfc67,2026-08-27,"设计书'lambda 边界单调'预期在 G1 过渡带被精确求解器证伪(1.08% 浅坑,亚分辨率),如实记录且不改区域标签","证伪幅度亚分辨率,不构成 F1 图任何区域标签变化;全 inf 行不计入",无,无,yes,no,中:论文/答辩的科学诚实性亮点,仅限刚体边界与当前网格,无(已入裁决 JSON)
dyn,sim_10_hash_lock_post_reorg04,LIMITED,"FROZEN_HASH_LOCK_STALE__GATE_NOT_REISSUED_AFTER_REORG04(数值语义等价,git diff 证实纯路径字符串改写)",30_simulation/sim_08_detumble_actuator_budget/assumptions.yaml,"scan_v0.yaml frozen_inputs 钉 850f49da.../400bcedc...;当前文件 006c6cc5.../75af082a...;REORG04 commit 284c882 rename+路径前缀改写(4/16 行,无数值变化)",006c6cc5d3c6a1a6b55bcda4fe025620e268b530e6fc4f7848c9d840cd44194f,2026-08-27,证明:今日重跑 run_gates.py 的 R 门会 FAIL(哈希漂移);历史裁决 SIM10_GATES_PASS 作为 2026-07-18 机器记录不受影响,"不证明 sim_10 数值结论失效(漂移经 git show 逐行确认为路径字符串,数值/布尔/结构不变,符合 PROJECT_MAP.md 规则5)",scan_v0.yaml 与 gate JSON 哈希未随 REORG04 重钉,内部(Owner/工程组),yes,no,中:决赛若现场复核/重跑则暴露,只对'今日可重放性'设限;不降级历史裁决,最小动作:按 REORG04 规则5 重钉两文件哈希并重发 sim_10 gate(分钟级)
dyn,sim_10_mission_feasibility_gate,VERIFIED,"SIM10_GATES_PASS (2026-07-18, X1-X4+R 五项全过)",30_simulation/sim_10_mission_feasibility/results/sim_10_gate_check.json,$.verdict; $.scan_summary n_physics_points=9002; X1 anchors w_plus_dps=3.0633304945807067/1.3872061825379134; X3 vs sim08 rel 7.2e-7,4dbd8c91ff3455d5e5997a995ac385f02bbc1d2e379bbfe5c0563d41834dfc67,2026-08-27,9002 物理点/72016 门行四门 fail-closed 扫描成立;两锚点逐位落回 sim_06;哈希锁在裁决时刻全过;tests 6 项 assert(run_all.py L106),刚体边界:FLEX=UNKNOWN_NOT_IN_CRITERIA;执行机构 CLASS 占位;t_detumble_max=3600s 为任务假设;G3 致密球无 CAD 锚点,R 哈希锁对当前树已失效(见 sim_10_hash_lock 行),内部,yes,no,最高:可行域主图 F1-F4 数据源,刚体可行域存在性;不得宣称柔性可行,比赛可直接引用;如需重跑先重钉哈希
dyn,sim_11_Tc_contact_window,PROVISIONAL,scene_A2_capture.yaml T_c_ms_nominal=20.0 占位; 5-100ms 已扫掠(G4 bandwidth_sweep_diagnostic 五档),20_engineering/config/coupled_scene/scene_A2_capture.yaml,"L25 T_c_ms_nominal: 20.0 (注释'待 B601 夹爪闭合时间实测(PROVISIONAL)'); L26 sweep [5,10,20,50,100]",4b979a1dfd183ad938d79d6eb05a8fb0d4164c0e075a5391b467cc50e173a707,2026-08-27,有限接触带宽路径闭合 sim_11 G4(理想冲量对模态能不适定已确诊为模型域边界而非装配缺陷),"T_c 名义值无实测依据;扫掠显示 lockup_rel_to_lam 随 T_c 单调升至 0.17%(100ms),带宽选择影响收口指标",B601 夹爪闭合时间实测值(硬件组),硬件组,no,yes,中:答辩可能被问接触模型物理依据,20ms 为占位;引用须带 PROVISIONAL,取得实测 ms 值->替换 scene_A2 contact->重跑带宽口径 Gate
dyn,sim_11_coupled_dynamics,PROVISIONAL,"SIM11_GATES_PASS_WITH_PROVISIONAL_PARAMS (v1.1 2026-07-18, 七子门全过, next_stage_authorized=true)",30_simulation/sim_11_coupled_dynamics/results/sim_11_gate_check.json,"$.verdict; G1 A2_bw20_window_drift=2.7346180875298387e-14; G2 A2_bw20_window_audit_rel=8.459748222451578e-11; G4 values.A2_ideal.m3 H_O=3.6782586304198084, L_C=3.7213991753489832; G3b peak 19.199850770410567",9309f5325271bf5efdaa7ecac2bcf20b4feca3fca771d22391a7d7d576f9366f,2026-08-27,"路线A 浮动基座树形多体+FFR 帆板(m=3)+B601 6R+有限接触窗:窗内组合动量守恒 2.7e-14,能量审计 8.5e-11,锁定收口冲量0.035%,带宽下 m3->m4->m5 模态能差 0.48%/0.027%,A2 守恒 |H_O|=3.678/|L_C|=3.721 Nms,帆板振铃约2.07mm@1.0009Hz","帆板模态参数为占位(provisional_fields: n_modes/mode_shape/stiffness_case/zeta_modal/contact_T_c);T_c=20ms 名义待 B601 夹爪实测;A1'柔性反馈可忽略'结论在真实帆板面密度(2-5kg/m2,差5-10倍)下可能翻转(待办3)",T_c 实测值与帆板数值案例未到位,杨恒(数值案例)+硬件组(夹爪实测),no,yes,高:柔性耦合捕获方法主证据(须带 PROVISIONAL 声明),PASS_WITH_PROVISIONAL_PARAMS;占位参数下结论不得去声明化引用,维持;外部输入到位后替换 coupled_model_v0.yaml 占位字段并重跑全部 Gate(复现命令见 gate repro 字段)
