# 05_RESEARCH_GAP_MATRIX (SYN-B, 2026-08-27, read-only synthesis)
# 口径说明: E-COMP 编号为审计任务书口径, 仓内无 E-COMP 注册表(embodied fragment 确认 E-COMP-05 仓内 grep 零命中); E-COMP-01/06/07/08/09/10 实验语义按任务书描述映射, 已在 disposition_reason 注明, 须 Owner 核对编号清单。
# 铁律执行: UNKNOWN 不映射 EXECUTE; source-only 不升级 current-system; 模块 PASS 不授权执行; 子 PASS 不升级父 Gate; 禁止删除任何 REPEAT/HOLD/负结果。
experiment,current_evidence,competition_value,paper_value,implementation_risk,external_dependency,estimated_evidence_gain,can_finish_before_submission,must_finish_before_submission,recommended_disposition,disposition_reason
E-COMP-01,"sim_12 十六例冻结集: 30_simulation/sim_12_strategy_feasibility/results/sim_12_gate_check.json $.gates.GS1 max_eps_H=3.849848861643484e-16 + $.gates.GS2_differentiation.best_per_case (A_low→S1_passive/B_anchor→ABORT/C_transition→S3a_wheel_bias/D_extreme→ABORT) + $.gates.GS3_claim_audit (sha256_12=a416c1348111); results/strategy_results.csv 17 行=16 例+表头 (sha256_12=f538676005ce); docs/strategy_comparison_report.md L13/L20 (S3a 省 13x: 3.0 g vs ~40 g, sha256_12=5bb7c6a71677); 10_research/sim_12/momentum_ledger.md L30 (|ΔH_vec|=1.43508 Nms 矢量 vs |H| 标量 +0.873 勿混用, sha256_12=77e34aff3e28)",HIGH(策略阶梯主图与核心论点数据源),HIGH(Paper 1 claim C1 直接证据),"LOW(只读冻结工件重算+绘图, 无 Gate 重发)",none,图表与关键数字的机器可复算性提升(不产生新科学结论),yes,yes(报告书/答辩主图依赖),EXECUTE_NOW,"初裁维持: 全部输入为冻结工件, 重算+绘图属只读衍生; 硬边界=限 sim_12 十六例冻结结果, 禁止新参数扫描(新扫描落入 sim_10 FROZEN_HASH_LOCK_STALE 域, DYN-B03, 重跑必先重钉哈希); 编号语义按任务书映射(仓内无 E-COMP 注册表)"
E-COMP-02,"Unified R2 守恒/状态连续性: 30_simulation/dynamics_control_prebind_r1/10_verification/PB_G1_GATE.json $.verdict=PB_G1_HOLD_NOT_AUTHORIZED_BY_PB_G0 + $.criteria G1-01/02/03=PASS_DIAGNOSTIC_NO_CREDIT(能量漂移 4.52e-15/P 残差 3.6e-18/L 残差 5.2e-18) + G1-04/05=NOT_EVALUATED (sha256_12=7ad34fcf9482); 30_simulation/r2_dynamics_engineering_closure/results/R2_8DOF_CONSTRAINED_DYNAMICS_GATE_V1.json $.summary.failed=[DG1 单位度量, DG2 独立全状态动量守恒] (sha256_12=6fc6f5ec0df1); 13_reports/CURRENT_STATE.md「下一合法动作是关闭 PB-G0-A, 不是 NMPC/RL/VLA」(sha256_12=0c5319bc2c68)",MEDIUM-HIGH(决赛统一系统叙事口径),MEDIUM,MEDIUM(需 Owner 重判 PB-G0-A 权威缺口),yes(Owner 重判),source-only/accepted-B601 口径下的最小守恒诊断证据链(明示 no-credit),yes(最小集),"no(P1 决赛口径, 非 9-01 硬阻断)",EXECUTE_NOW,"初裁维持并收紧: 最小集 PB-00..PB-03 只能以 source-only/accepted-B601 诊断口径标注(PB-00=PASS_DIAGNOSTIC_NO_CREDIT), 禁止写成当前系统证据(dyn fragment gate_rows.csv unified_r2_pb00_pb03 行: 诊断表征≠当前系统守恒信用); 禁止先跑 NMPC/RL/VLA"
E-COMP-03,"SAFE-00 冻结基础: 30_simulation/safety_00_runtime_gate/results/safety_00_gate_check.json $.verdict=PASS(行3) + $.review_status=PENDING_REVIEW(行9) + $.next_stage_authorized=false(行8) + $.metrics.unknown_allow_count=0 + GS-B 12 绕过案例 0 成功 (sha256_12=ff56929dd835); results/evidence_manifest.json passed=47/total=47 (sha256_12=056778011c4b); docs/safety_gate_contract.md §1 决策枚举 ALLOW/MODIFY/WAIT/BACKOFF/ABORT + §6「机器 Gate PASS 不等于获准进入下一阶段」(sha256_12=bd3b362aa440); 当前树 replay 23/47 HOLD_CURRENT_REPLAY (CTRL_R2_PREDEVELOPMENT_GATE_V1.json $.criteria[C7], sha256_12=ed4d8b7774c6)",HIGH(安全核叙事核心证据),HIGH(fail-closed 治理 claim C5 支撑),"LOW-MEDIUM(模块级案例集扩充, 不重发父 Gate)",no,UNKNOWN→WAIT/BACKOFF/ABORT 映射的机器可审计案例扩充(冻结合同内),yes,"no(9-01 不硬依赖, 但决赛安全叙事强相关, 建议赛前完成)",EXECUTE_NOW,"初裁维持: 基于 SAFE-00 47/47 冻结基础扩充模块级故障注入案例集; UNKNOWN 永不 ALLOW 由 unknown_allow_count=0 与 12 绕过案例 0 成功支撑; 禁止写成「已复审/已授权执行」(review_status=PENDING_REVIEW, next_stage_authorized=false; ctrl fragment §三)"
E-COMP-04,"受限控制闭环缺口: 30_simulation/r2_control_engineering_closure/results/CTRL_R2_SUPERVISOR_ASSESSMENT_V1.json $.operational_supervisor_complete=false(行24) + PB_G1_GATE.json $.criteria G1-04/05=NOT_EVALUATED(状态迁移 schema-only) + R2_CONTROL_ENGINEERING_GATE_V1.json $.execution_guards 六项全 false(行65-71, sha256_12=2740b33e7958); 现存最近似资产: supervisor 合同状态枚举(CTRL_R2_SUPERVISOR_INTERFACE_V1.json, sha256_12=5bfd8ab0672d) + 离线三场景确定性重放 A_low=EXECUTE/B_anchor=ABORT/C_transition=MODIFY 且 command_emitted=false(competition_gate_check.json $.checks[OFFLINE_REPLAY_EXACT_ACTIONS] 行84-106, sha256_12=8b3cdbdaa09e)",HIGH(决赛答辩控制链口径),MEDIUM,HIGH(若超范围)/LOW(若限单条 bounded 路径),no(内部授权链),一条 C2/C4 可复现控制链段(离线/bounded 口径)与答辩话术边界,yes(受限单路径),no(P1),EXECUTE_NOW,"初裁维持: 限 C2/C4 一条可复现路径(闭 PB_G0-A→评估 PB_G1 G1-04/05 状态迁移连续性→按 supervisor 合同申请单次 bounded 演示授权); 禁止 NMPC 重构/RL/VLA; 题述六段链 TASK_READY→…→RECOVERY 全仓 0 命中, 不得声称已实现(ctrl fragment §四)"
E-COMP-05,"合同载体已齐+运行时资产缺席: 20_engineering/config/competition_prototype/target_state_envelope.schema.json (pose+6x6 协方差+covariance_status+valid_until+perception_branch U0-U4+ood+fail-closed 品质降级, sha256_12=d0b436bdfe60); 30_simulation/sim_13_physics_gated_embodied_grasping/src/observation.py L24-L60 state_based 真值直读(sha256_12=fafb189460bf) + config/sim13_bootstrap.json observation_mode=state_based(sha256_12=4624c5ba2a01); 缺失: 序列生成器/协方差数据源/遮挡注入/失效→ABORT 实跑/机器 Gate(embodied fragment blockers.csv BLK-E01)",条件性(标题保留「具身智能」→HIGH; 标题收窄→LOW),LOW-MEDIUM(架构贡献合同级证据已足),MEDIUM(合成序列+遮挡注入+立 Gate),partial(纯合成离线演示可内部闭合; 真实相机/估计器需外部输入),感知失效→ABORT 离线演示+机器 Gate(仅合成口径),yes(最小合成序列版)/not_applicable(标题收窄分支),conditional(保留具身智能标题→yes(P1); 收窄→no),DEFER_POST_COMPETITION,"双处置并列(依 BLK-E01 分支): (a) 前提=SYN-C 标题按收窄口径不含「具身智能」→DEFER_POST_COMPETITION(降 P3); (b) 若 Owner 坚持保留具身智能标题→升 EXECUTE_NOW 最小合成序列版: HARNESS_TRUTH 合成位姿序列+协方差占位标注+遮挡注入脚本, 离线驱动 SAFE-00 fail-closed 演示并立机器 Gate, 不含真实估计器, 叙事限「合成离线演示」"
E-COMP-06,"e15 legacy ANCF 线: 30_simulation/e15_ancf_certification/results/gate_summary.json $.overall=REPEAT_ANCF_CERTIFICATION + $.cross_solver_diagnostic.max_relative_difference=0.05637349419858036>0.05 (sha256_12=aab4d609e219); 现行线由 E23 G07/G11 交付(E23_R2_FULL_FLEX_COUPLED_GATE_V1.json $.authority_dispositions.e15_current, cross_solver 1.8136532292893113e-05, hf_to_rom 0.2714%, sha256_12=1ad4993fd9df); dyn fragment blockers.csv DYN-B04",LOW(比赛引用走 E23 口径),LOW-MEDIUM(认证链完整性属正式 Release 域),MEDIUM,no,"legacy 线认证链闭合(正式 Release 级, 非比赛级)",no(无计划且口径已被 E23 替代),no,DEFER_POST_COMPETITION,"初裁维持: legacy 线维持 REPEAT 硬负结果(IMMUTABLE), 现行口径由 E23 承载(PENDING_OWNER_REVIEW); 赛后由 Owner 决定是否 resurrect legacy 线; 编号语义按任务书映射(e15 legacy 重认证), 仓内无 E-COMP-06 定义, 若 Owner 清单所指不同以 Owner 为准"
E-COMP-07,"Route-C 线束任务包络/M01 路径搜索线: 20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_V9F_MANDATORY_M01_FALSIFIER_GATE.json $.witness.collision(raw -10.729480331980062 mm/gated -17.313396996697108 mm, 43 节点/19 binary64 逐位一致, sha256_12=09c3199bd982) + ROUTE_C_V9F_TERMINAL_RULING.json(几何循环额度 0, sha256_12=09611ddb8adc) + ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml P01-P13(P08/P10/P11 value=null, 无 MEASURED/AS_BUILT, sha256_12=1e70d6f95141) + ODR-60 执行收口 Gate 8 项 blocker 全开(sha256_12=869a248050fd)","MEDIUM(主线叙事背景, 不阻塞 9-01 提交)",LOW,HIGH(M01 轨迹权威 MISSING; UNKNOWN_NOT_SEARCHED),yes(P01-P13 外部数据/供应商/Owner 轨迹或架构决策),"赛前不可获得(负见证已终局, 替代路径搜索未授权)",no,no,DEFER_POST_COMPETITION,"初裁维持: Route-C V9F 已被 M01 精确负见证终局否决且 P01-P13 外部数据缺席, 禁止伪闭合; ODR-60 Option A 分支选择已记录但预搜索绑定全 fail-closed(12 项清单+运行时内存准入未过); 赛后按 Owner 决策推进"
E-COMP-08,"HIL/H0-H3 地面资格链: 10_research/competition_convergence/competition_gate_check.json $.hardware_component_status(H0=NOT_STARTED_BLOCKED_BY_MISSING_HAG_E, H1/H2 级联阻塞, B601_MOTION=PROHIBITED) + $.stop_rules.start_hil=false (sha256_12=8b3cdbdaa09e); hardware_component_plan.md L6-L9 FROZEN_PLAN_ONLY + L44-L51 H3/HIL/VLA NOT_AUTHORIZED + L19 HAG-E.yaml 不存在(sha256_12=8d4efc4963a4); 10_research/on_orbit_assembly/approvals/ 目录不存在(2026-08-27 核实); embodied fragment blockers.csv BLK-E02",LOW(演示链为离线回放且已 17/17 PASS),LOW(赛后研究方向),HIGH(授权链+设备+实时循环全缺),yes(HAG-E 授权+硬件),无(赛前不可建立任何 HIL 证据),no,no,DEFER_POST_COMPETITION,初裁维持(P3): HIL 为机器登记停止态; 赛后按 HAG-E→H0 PREMOTION→H0→H1(含 T_c 实测)→H2→H3 顺序另立授权; 编号语义按任务书映射
E-COMP-09,"确定性候选器 vs VLA 成组对照: 10_research/vla/vla_generalization_plan.md §2 V0-V3 四基线/§4 七组轴/§5 M1-M8/§8 阻塞表(渲染管线 NOT_STARTED, PROTOCOL_DRAFT 未实现未采数未训练, sha256_12=169cb1f05b33); PROJECT_CURRENT_STATUS.md DATASET 行 NOT_STARTED(sha256_12=cce6517b4cd5); 红线: Ma2026 视觉+RL 自主抓取禁用为一号贡献(文献查新裁决 §1/§2 row3, sha256_12=3be39f02c15a); embodied fragment blockers.csv BLK-E03",LOW(比赛期只能引用为协议设计),MEDIUM(赛后 VLA 增量贡献实验),HIGH(渲染/域随机化管线+Physics Tool 服务均未建),yes(工具链+数据),无(协议已预注册但零实跑),no,no,DEFER_POST_COMPETITION,"初裁维持(P3): 先落地渲染管线与 Physics Tool 服务, 再按预注册协议执行; 比赛叙事不得引用为实验结果; 编号语义按任务书映射"
E-COMP-10,"真实硬件闭环/实物动态演示: competition_gate_check.json $.hardware_component_status B601_MOTION=PROHIBITED(sha256_12=8b3cdbdaa09e); 执行器 152/152 实测字段全 null 且零填充禁止(01_project/competition/R2动力学与控制工程闭环阶段裁决_20260827.md §3 行98, sha256_12=3eed50dd728e); 官方实物要求本身 UNKNOWN(fragments/compdeliv B-CD01); 真实闭环证据全部 synthetic/仿真(ctrl fragment §四)",NONE(当前范围),NONE,NOT_APPLICABLE(硬件运动被机器禁止),yes(硬件+授权+官方要求确认),负收益(若强行演示即越权事故),no,no,ABANDON_FOR_CURRENT_SCOPE,"初裁维持: 当前机器禁止 B601 运动且官方实物要求 UNKNOWN, 当前比赛范围内放弃实物动态演示; 若官方文件确认强制实物则由 Owner 重启 HAG-E 链并整体重评; 编号语义按任务书映射"
# --- APPENDIX_BLOCKERS_MERGED_FROM_7_FRAGMENTS (verbatim, machine-readable; column 1 = source_fragment added for traceability; 内容逐行复制自 fragments/<分片>/blockers.csv, 未做任何修改/删除) ---
source_fragment,id,domain,gap,category,evidence_path,impact,next_minimum_action,external_input_required
embodied,BLK-E04,embodied,DT3（真实状态流/统一时钟/在线估计）与 DT4（硬件双向命令/遥测/急停/HIL）未实现、未启动，升级门条件全部未满足,P3_POST_COMPETITION_RESEARCH,10_research/00_project_architecture/digital_twin_plan.md L21-L29（DT3/DT4=BLOCKED）与 DT2→DT3/DT3→DT4 升级门; 10_research/research_questions/Q5_digital_twin.md 成熟度边界表,数字孪生成熟度封顶于 DT2_SCOPE_LIMITED_OFFLINE_REPLAY；不影响离线回放交付,赛后按升级门逐项建设（统一时基→同步误差 Gate→HAG-E→H0-H3）,yes
embodied,BLK-E05,embodied,相机光学参考系选型与标定未决：camera_optical_frame 变换 TBD、status=HOLD_CAMERA_SELECTION_AND_CALIBRATION；committed frame_tree_v1 无相机系,P2_FORMAL_RELEASE_BLOCKER,20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/02_interfaces/SYSTEM_FRAME_TREE.yaml L87-L90/L99-L102; 20_engineering/config/geometry/frame_tree_v1.yaml（camera 零命中）,只影响正式工程 Release 与感知接口固化；离线比赛演示不依赖相机系,Route-C 相机选型落地（制造/飞行权威输入）后回填 T_camera 并过接口 Gate,yes
embodied,BLK-E06,embodied,SAFE 扩展未授权：冻结 SAFE-00 不覆盖新状态信封与新候选集合，B4 扩展合同未立,P2_FORMAL_RELEASE_BLOCKER,10_research/space_embodied_robotics/physics_gated_agent_plan.md §3.3（SEPARATE_EXTENSION_REQUIRED_NOT_AUTHORIZED）; 10_research/space_embodied_robotics/space_embodied_agent_v1_contract.md §6.5,正式具身决策链 Release 受阻；比赛演示用冻结 SAFE-00+离线回放足够,赛后另立 B4 SAFE 扩展合同并保持五值词表唯一,yes
embodied,BLK-E07,embodied,被 AGENTS.md L13 与 space-embodied-intelligence-research-agent.md Startup#3 引用的薄知识入口 10_research/knowledge_base/physics_agent/README.md 不存在（find 零匹配）,P2_FORMAL_RELEASE_BLOCKER,AGENTS.md L13; .codex/agents/space-embodied-intelligence-research-agent.md Startup #3; find 10_research -iname '*physics_agent*' 零匹配（2026-08-27）,导航/治理链接完整性瑕疵；不阻塞比赛提交；physics_gated_agent_plan §5 显示该入口系根目录治理拒绝后的替代方案但未落盘,补建薄索引 README 或修正两处引用,no
embodied,BLK-E08,embodied,Sim13 父级口径不一致：子模块负控制注册表已达 20/20（2026-08-25，PENDING_OWNER_REVIEW），但父 prebind gate 与 AGENTS.md L39 仍记 15/20，父 Gate 未重发,P2_FORMAL_RELEASE_BLOCKER,30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/results/SIM13_20_OF_20_GATE_V1.json; 30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/results/SIM13_V2_PREBIND_SOURCE_GATE_V1.json（formal_negative_controls 15/20）; AGENTS.md L39,引用口径冲突风险（15/20 vs 20/20）；不构成提交阻断（两种口径下 next_stage_authorized 均为 false）；正式裁决归 sim13 分片,Owner 复核后重发父 Gate 或显式维持 15/20 并登记差异,yes
compdeliv,B-CD01,compdeliv,"2026 正式参赛要求(指南/模板/提交字段/视频格式)仓内缺失,决策问题17/18均 UNKNOWN",P0_SUBMISSION_BLOCKER,NONE_FOUND_IN_REPO(搜索记录见 findings.md §A),不解决则 9-01 无法合规提交:交付物清单与格式无权威依据,Owner 提供官方参赛指南/报名系统字段并登记入 01_project/inbox/source_manifest.csv,true
compdeliv,B-CD02,compdeliv,比赛技术报告书母稿不存在,P0_SUBMISSION_BLOCKER,Glob **/*.tex 零命中; 01_project 无报告书 docx/pdf,"初赛网评报告书(按归档描述)无母稿,5 天内需从零编写","Owner 定母题与模板,启动母稿并逐 claim 绑定 gate JSON",false
compdeliv,B-CD03,compdeliv,无 submission package/ZIP manifest/restore rehearsal/提交回执流程,P0_SUBMISSION_BLOCKER,Grep 无比赛提交包命中,提交动作本身无工程化保障与凭证留存,建立打包清单+sha256 manifest+恢复演练+回执登记(需 Owner 授权写流程),false
compdeliv,B-CD04,compdeliv,"GitHub 镜像或公开且含 forks 的继承包风险声明,本地无 remote,离线不可验证",P0_SUBMISSION_BLOCKER,git remote -v 空; .git/config 无 [remote],"若涉密研究内容已被 fork 则属合规事故,须 Owner 人工处置",Owner 人工登录 GitHub 核对仓库可见性与 fork 列表并书面裁决,true
compdeliv,B-CD05,compdeliv,08-08 后全部终局/当前导航证据未提交 git(130 untracked 目录级条目),P0_SUBMISSION_BLOCKER,git status --short=141(11 M+130 ??); HEAD=5c5adde@2026-08-08,提交包无法锚定 commit;机器可复现性依赖工作树状态,Owner 决定是否提交(审计只读);至少为提交包建立独立 sha256 清单,false
compdeliv,B-CD06,compdeliv,展架图与作品照片资产缺失(且硬件 B601_MOTION=PROHIBITED),P1_FINAL_DEMO_BLOCKER,文件名搜索零命中; competition_gate_check.json hardware_component_status,若决赛要求展架/实物照片(要求本身 UNKNOWN)则答辩展示缺件,B-CD01 确认后决定是否制作/是否申请硬件流程,true
compdeliv,B-CD07,compdeliv,指定名称文档发布门裁决原文不在仓,P1_FINAL_DEMO_BLOCKER,grep PUBLICATION_HOLD 零命中; 仅技能 token 定义,"文档发布合规状态不可证明,报告引用完整性无机器背书",Owner 提供裁决原文或登记缺失并指定替代核对口径,false
compdeliv,B-CD08,compdeliv,演示包口径冻结 07-20 与 08-25 后系统 HOLD 增多的时代差,P1_FINAL_DEMO_BLOCKER,competition_execution_report.md §1/§8 对照 HOLD_AND_NEGATIVE_RESULTS_V1.csv H-01..H-15,答辩若把 07-20 口径说成当前能力即越界 claim,报告/答辩稿每处 demo 引用附日期+scope 限定语,false
compdeliv,B-CD09,compdeliv,论文级 claim-evidence 账本 0 行,P1_FINAL_DEMO_BLOCKER,claim_evidence_ledger.csv 185B header only,报告书 claim 追溯链不完整(比赛 claim matrix 9 行可部分替代),填充账本或在报告说明采用 competition_claim_evidence_matrix.csv,false
compdeliv,B-CD10,compdeliv,根级 08_REVIEWS/ 独立对抗审查档案为空,P2_FORMAL_RELEASE_BLOCKER,08_REVIEWS/ ls 空,仅影响正式工程 Release 审查完备性;比赛链已有 gate 内红队 15/15,Owner 决定是否需要独立人工对抗审查归档,false
compdeliv,B-CD11,compdeliv,"根目录杂项($out 空目录,__pycache__,F3R2_* 脚本)未治理",P3_POST_COMPETITION_RESEARCH,RETIREMENT_CANDIDATES_V1.csv R-04/R-07; 根 ls,"不影响提交合规,影响仓库整洁与 REORG04 一致性",赛后 Owner 裁决保留/归档/删除,false
memory,BLK-MEM-01,memory,"标题/claim 未收缩：""具身智能""""自主抓取""""数字孪生""""在轨装配""四词均无 current-system 证据（PLANNING/NOT_EVALUATED/DT2-only/PLANNED_NOT_AUTHORIZED），默认候选标题尚未在仓内出现更未获 Owner 冻结",P0_SUBMISSION_BLOCKER,PROJECT_CURRENT_STATUS.md EMBODIED_AI 行；10_research/framework_convergence/claim_evidence_matrix.csv C21/C23/C24/C25/C26-C29 行；10_research/research_state_v4.md L14-16；grep 候选标题零命中,09-01 提交材料若沿用未收缩标题将越过 claim ceiling，叙事与机器可证能力不符,Owner 签发收缩后标题冻结（默认候选待签），禁用词表进材料审校,yes（Owner 签署）
memory,BLK-MEM-02,memory,claim-evidence matrix 未在当前状态重冻结：contribution_map 版 last_verified_head=b75352c（旧 HEAD），framework 全表与 40_evidence 版 mtime 均为 2026-08-04，均未吸收 08-23 查新红/绿线与 08-25/08-27 机械/控制收口,P0_SUBMISSION_BLOCKER,10_research/contribution_map/README.md L10；10_research/framework_convergence/claim_evidence_matrix.csv；40_evidence/tables/paper_claim_evidence_matrix.csv,提交材料的 claim 措辞缺少一份对齐当前真值的机器可核矩阵，红线禁用句无法系统 enforcement,PI 以 append-only 重发冻结版矩阵：逐 claim 重绑当前 Gate 哈希，并入查新红线禁用句与绿线检索截止声明,no
memory,BLK-MEM-03,memory,"唯一科学主问题表述三版本并存未收敛：""预见式具身抓取""（AGENTS.md L4 / 继承包 / research_state_v4 描述）vs""物理约束空间具身任务智能""（0720 总览 L3-4）vs 战略裁决总标题（20260717 §2.3，含具身措辞）",P1_FINAL_DEMO_BLOCKER,AGENTS.md L4；01_project/competition/项目现状总览_20260720.md L3-4；01_project/competition/研究战略裁决_第二收敛点_20260717.md §2.3,答辩展示与材料首页口径不一致风险,Owner 选定唯一表述并与 BLK-MEM-01 标题冻结一次完成,yes（Owner 签署）
memory,BLK-MEM-04,memory,"同日两份 08-27 裁决对 ODR-60 Option A token 表述不一致：闭环裁决 §2.1 记 RECORDED，预开发裁决 §1/§5 写""未取得/若 Owner 决定继续""；机器联合 Gate 已裁 owner_option_a_selection_recorded=true、path_search_executed=false",P1_FINAL_DEMO_BLOCKER,01_project/competition/R2动力学与控制工程闭环阶段裁决_20260827.md §2.1；01_project/competition/R2航空宇航机械与控制预开发阶段裁决_20260827.md §1/§5；30_simulation/r2_dynamics_control_system_closure/results/R2_DYNAMICS_CONTROL_SYSTEM_GATE_V1.json,叙事若照抄任一文本可能互相矛盾；须统一为机器 Gate 口径（branch recorded / execution not authorized）,综合裁决与材料统一引联合 Gate JSON 字段，不回改两份裁决原文,no
memory,BLK-MEM-05,memory,继承包过期：PROJECT_TRUTH_INDEX.json（2026-07-29）内 CLAUDE.md/PROJECT_MAP.md 哈希与当前失配；机械主线仍写 B5.1R1 Phase 1；01_PROJECT_OVERVIEW 质量数字 4.6955559493429862 kg 与层级文件 4.695555949342986 kg 尾数不符,P1_FINAL_DEMO_BLOCKER,PROJECT_ONBOARDING_PACKAGE/PROJECT_TRUTH_INDEX.json _meta 与 files 节；PROJECT_ONBOARDING_PACKAGE/01_PROJECT_OVERVIEW.md L57；PROJECT_MODEL_TRUTH_HIERARCHY.yaml L25,评审/新成员若读继承包状态页将获得已被 supersede 的主线与哈希,答辩材料禁用继承包状态数字；赛后修订继承包并重建真值索引,no
memory,BLK-MEM-06,memory,查新精读未闭环：Wang 2026 实验数字未核验、Lu 2026 摘要级未核验、Cai 2026 无全文；裁决行动项要求 Wang/Lu/Ma 阅读卡 09-01 前完成,P1_FINAL_DEMO_BLOCKER,01_project/competition/文献查新裁决_claim边界_20260823.md §1 表核验状态列 + §5.1/§5.3,related work 划线与引用纪律依赖精读；不读原文则不得引用其数字,09-01 前完成三篇精读并建阅读卡；未核验数字一律不引用,no
memory,BLK-MEM-07,memory,on-orbit assembly 主线：Wave A 在 HAG-A 前 PLANNED_NOT_AUTHORIZED，受 RF-1/2/3、success schema 绑定、目标侧 FFR/AG4、W1-R12/R13 阻塞；ASM-01/02 未实施,P3_POST_COMPETITION_RESEARCH,10_research/research_state_v4.md L14-16；10_research/on_orbit_assembly/master_plan.md 最终裁决 READY_WITH_INTERFACE_BLOCKERS；AGENTS.md L29,不阻塞 09-01（比赛材料主线按 AR7 不依赖 Wave A）；只影响赛后研究路线,维持 HOLD 表述；赛后按 WP1（HAG-A→RF 闭合）推进,yes（Owner/HAG-A + 接口实测）
memory,BLK-MEM-08,memory,检索截止后文献未再查新（E 节结论截止 2026-07-18，08-23 补检后未再更新）；缺口审计 §6 第3项两个存在性结论各找 2 名独立核查仍未闭环,P3_POST_COMPETITION_RESEARCH,01_project/competition/sim12_literature_closure.md §G 与文首覆盖度声明、§F 仍未闭环清单,"""检索范围内未见""声明有效期受限；赛后投稿前须刷新",赛后系统检索刷新 + 落实 2 名独立核查,no
memory,BLK-MEM-09,memory,正式工程 Release 叙事边界：FORMAL_MECHANICAL_RELEASE=HOLD、FORMAL_DYNAMICS_CONTROL_RELEASE=HOLD（00_RELEASE_GATE TERMINAL_CLOSURE_EXECUTED__GATE_A_NOT_PASSED；联合 Gate release_credit=false），比赛叙事不得暗示 formal release,P2_FORMAL_RELEASE_BLOCKER,AGENTS.md Terminal Mechanical Closure 节 L34；01_project/competition/R2动力学与控制工程闭环阶段裁决_20260827.md §1/§5,只影响正式工程 Release，不影响比赛提交；若材料误写将产生 release 越界声称,材料中显式标注 release=HOLD / next_stage_authorized=false,no
