domain,item,current_status,verdict,authority_path,json_key_or_row_locator,sha256,last_verified,what_it_proves,what_it_does_not_prove,open_blocker,blocker_owner,internally_closable,external_input_required,competition_relevance,claim_ceiling,next_minimum_action
"route_c","P08 torsional_compliance","LIMITED","value null; bounded allocation [0,10] deg/m DESIGN_CANDIDATE LOW; restoring-moment curve UNKNOWN (C5 hold, not zero-filled)","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P08] (value: null, bounded_range [0.0,10.0]); gate note P08 bounded allocation","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","单位(deg/m)受控分配≤10 deg/m；扭转恢复力矩曲线保持UNKNOWN未零填","恢复力矩物理量缺失；deg/m分配≠N*m曲线","供应商扭转恢复力矩测试","供应商","no","yes","中","分配值only；物理量UNKNOWN","C5供应商测试"
"route_c","P09 linear_density_g_per_m","PROVISIONAL","value 65.0 [56.5,72.5] g/m; PROVISIONAL_DERIVED; confidence LOW","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P09]","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","安装线密度65 g/m(含+15%护套/绑扎工程裕量，范围声明)","组件不确定度NOT_PUBLISHED保留；非实测","实物称重","外部计量","no","yes","低","PROVISIONAL_DERIVED LOW","实物称重"
"route_c","P10 guide_friction_candidate","PROVISIONAL","value null; bounded_range [0.06,0.20] BOUNDED_DATASHEET_RANGE (iglidur J/J260 vs steel dry); confidence MEDIUM; TVAC hold","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P10]","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","首个受控导向摩擦材料对候选(数据表区间0.06-0.20)","候选非选定；磨耗/碎屑与TVAC为C6 hold","磨耗与空间环境证据","供应商","no","yes","低","BOUNDED_DATASHEET_RANGE","C6"
"route_c","P11 guide_curvature_mm","PROVISIONAL","value null; bounded_range [50.0,63.0]; six named finite guide volumes realized in V1 CAD; DESIGN_CANDIDATE MEDIUM","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P11].named_finite_guide_volumes (GV-J1..GV-J6)","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","六个命名有限导向体积(半径50-63)已在RC-3 CAD实体化","合成谓词弧不作权威；热变形未评估","热变形评估","内部分析","yes","no","低","DESIGN_CANDIDATE","C4/C5"
"route_c","P12 carrier_size_mm","PROVISIONAL","value '10.0 x 16.0' (inner height x selected width); BOUNDED_DATASHEET_RANGE; confidence MEDIUM; TVAC hold","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P12]","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","首个受控载体硬件候选(igus E2.10系列内选型)","系列寿命/环境评级待C6确认","供应商确认","供应商","no","yes","低","BOUNDED_DATASHEET_RANGE","C6"
"route_c","P13 clamp_spacing_mm","PROVISIONAL","value 120.0 nominal [55.0,150.0]; PROVISIONAL_DERIVED; confidence MEDIUM","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","physical_capability_registry[P13]","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","夹持间距日程由URDF链长推导(NASA-STD-8739.4仅方法参考)","夹持保持力1e4循环验证为计划项","C6计划","内部","yes","no","低","PROVISIONAL_DERIVED","C6验证"
"route_c","RC1_PHYSICAL_INPUT_GATE","VERIFIED","PASS_P01_P13_PHYSICAL_CAPABILITY_CLOSED__DESIGN_CANDIDATE_AUTHORITY_SCOPE; fail_closed_checks all 0; next_stage_authorized=false; release_credit=false","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_INPUT_GATE_V1.json","verdict; fail_closed_checks (null_coerced_to_zero=0, guessed_values=0, route_b_seed_inherited=0, forbidden_authority_levels_used=0)","f5016c3a6f82973c9ac9c2a418fd85d5e7c434d68e248c7b100653603c1f092e","2026-08-27","P01-P13十三项物理量全部以可溯源设计候选权威闭环，无零填/猜测/Route-B继承","不关闭MPI-01..04；不授权release；权威上限DESIGN_CANDIDATE/PROVISIONAL_DERIVED/BOUNDED_DATASHEET_RANGE","下游C4/C5/C6 holds","混合","partially","yes","中","设计候选级闭环","-"
"route_c","RC4_MISSION_COVERAGE","HOLD","FAIL_DOCUMENTED (mandatory key states 1/10 unsafe: ARM_STOWED_ONORBIT_C05 gated -13.687 mm; 8 trajectory segments 1 unsafe: M01 worst gated -13.846 mm; bend_radius zero-margin FAIL at R50)","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_MISSION_COVERAGE_GATE_V1.json","verdict; mandatory_key_states (total 10 unsafe 1); trajectory_segments (required 8 unsafe 1); predicates.clearance/bend_radius pass=false","14cd127a2c6a10cf7995af9180b8f84fc565624476db3fb0ef9fc775ebdf766a","2026-08-27","V1候选在任务态失败的完整如实记录(收敛验证worst变化8.3e-05 mm；四不变量满足)","不覆盖后续V9F候选；外部任务门(IK/COLLISION/SOLAR/SAFE_00)UNKNOWN不消费","见V9F终局","内部","yes","no","高","FAIL记录","由V9F falsifier收口"
"route_c","V9F_M01_FALSIFIER","HOLD","V9F_REJECTED_BY_EXACT_EQUIVALENT_RAW_PENETRATION_WITNESS_ON_CURRENT_M01_PATH__GEOMETRY_BUDGET_EXHAUSTED__NO_RELEASE_CREDIT","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_V9F_MANDATORY_M01_FALSIFIER_GATE.json","verdict; witness.collision (raw_clearance_mm=-10.729480331980062, derate 6.583916664717045, gated -17.313396996697108, raw_physical_penetration=true); strict_equivalence mismatch_count=0 (43 nodes/19 binary64)","09c3199bd9824dfdbb9782c20be200f31760f44a89ef68d16f32d0e213f191a0","2026-08-27","当前V9F在当前M01评估路径上被可复现精确见证否决(参考/P0评估器逐位一致，5148对比较)","不证明替代6DOF路径不存在(UNKNOWN_NOT_SEARCHED)；不证明所有被动外置架构不可能","M01轨迹权威MISSING+替代路径搜索未授权","Owner决策","no","yes(owner decision)","高","否定性终局(负证据可引用)","ODR-60 Option A路径搜索"
"route_c","V9F_TERMINAL_RULING","HOLD","BOUNDED_ROUTE_C_TERMINAL_CLOSURE_EXECUTED__V9F_REJECTED_ON_CURRENT_M01_PATH__TMG4_HOLD__OWNER_TRAJECTORY_DOMAIN_OR_INTERNAL_ROUTING_DECISION_REQUIRED__NO_RELEASE_CREDIT","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_V9F_TERMINAL_RULING.json","verdict; terminal_gate_state (tmg_4 HOLD, handoff NOT_12_OF_12, sim13 NO_20_OF_20_CREDIT, mechanical_release_r2_v2 NOT_ISSUED)","09611ddb8adc96d82c7446b5edd7877c075dccebe9166550014282ddd25054d5","2026-08-27","Route-C终局系统裁决：TMG-4 HOLD、handoff/rebind/sim13/Release均未授权，历史00 Gate未改写","非Release Gate；不证明全域不可能；owner_decision_required","Owner三选一(已选Option A)","Owner","no","yes","高","系统级裁决(PENDING_OWNER_REVIEW)","执行ODR-60 Option A预搜索绑定"
"route_c","RC5_MASS_PROPAGATION","HOLD","COMPLETE_NON_AUTHORIZING__NINE_CONFIGURATION_BINDING_GATE_FAIL (C01-C04 PASS, C05 FAIL, C06-C09 HOLD; route_c_increment 3.040266861665941 kg -> 34.063131669008925 kg)","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_TERMINAL_CURRENT_FRONTIER_V3.json","verified_positive_evidence.mass_inertia_numerical_propagation (status, binding_states); 另见 ODR-59 candidate_results","5c73438c86a6f217e9b5eac30f875759f265acf3c33944203151a6906db3a86a","2026-08-27","V9F质量/惯量九构型回灌数值完备(物理一致性全过)但绑定权威Gate失败","诊断比>1σ不等于不合格(无Owner数值规则)；TMG-2未重评","ODR-59数值符合性规则","Owner","no","yes","中","非授权完备(COMPLETE_NON_AUTHORIZING)","Owner定规则后重评TMG-2"
"route_c","RC6_DIGITAL_THREAD_REBIND","HOLD","unified_r2_rebind NOT_AUTHORIZED; mechanical_to_embodied_handoff NOT_AUTHORIZED__NOT_12_OF_12; sim13_mechanical_binding NOT_AUTHORIZED","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_TERMINAL_CURRENT_FRONTIER_V3.json","downstream_state","5c73438c86a6f217e9b5eac30f875759f265acf3c33944203151a6906db3a86a","2026-08-27","数字线程重绑未授权状态如实登记","-","TMG-4闭合+Owner","Owner+内部","partially","no","中","未授权","待TMG-4/ODR-60线"
"route_c","RC4_RC6_CHECKPOINT_REPORT","LIMITED","draft unfinished: sections 1/6/7/8 marked 待填; referenced VF-alias artifacts (ROUTE_C_MISSION_COVERAGE_GATE_VF.json 等) never emitted; actual final gate = V1 FAIL_DOCUMENTED","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_RC4_RC6_CHECKPOINT_REPORT_V1.md","lines 12/74/79/83 (待填); section 1 产物路径(VF别名)","ad28a9045aca740a2bbfc76af97af811e033fee1fe4960a60275dc7653dafbac","2026-08-27","V7时代收口报告骨架、完整根因表(A/B/C三类真实缺陷)与正/负结果清单","报告未完成、VF产物缺失；不得引用其(待填)节为结论","报告补全或正式作废","内部","yes","no","低","草稿(根因表可参考)","补全或作废登记"
"route_c","MPI_01_04_ELECTRICAL_INPUTS","HOLD","NOT_CLOSED_BY_THIS_REGISTRY (MPI-01/02 needed_from owner_electrical_authority; MPI-03/04 candidates only)","20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml","mpi_mapping.by_mpi","1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51","2026-08-27","电气/连接器输入(载荷图/协议EMC/导体图/确切件号)未闭合如实登记","-","Owner电气权威输入","Owner","no","yes","低","未闭合","Owner输入"
